IMS_ID,NPI_ID
IMS_21667632,NPI_43268308
IMS_35405496,NPI_82741087
IMS_62590730,NPI_63506323
IMS_12114587,NPI_71202863
IMS_45338138,NPI_49082452
IMS_18885092,NPI_79780006
IMS_94714101,NPI_92427878
IMS_94363282,NPI_86398525
IMS_22790417,NPI_77244387
IMS_82866598,NPI_46580337
IMS_71461416,NPI_88838115
IMS_31818199,NPI_62107102
IMS_75163258,NPI_77666346
IMS_82159622,NPI_84731164
IMS_23917883,NPI_95864148
IMS_63608555,NPI_34534343
IMS_14250781,NPI_44153794
IMS_27435510,NPI_90822597
IMS_16228541,NPI_67586403
IMS_31588239,NPI_40298255
IMS_85999693,NPI_30308017
IMS_56532686,NPI_44708362
IMS_19179522,NPI_43736241
IMS_22180163,NPI_48575657
IMS_33136651,NPI_59862668
IMS_54468388,NPI_74682123
IMS_49527773,NPI_37694054
IMS_23554762,NPI_83341249
IMS_86165499,NPI_94140378
IMS_40245177,NPI_92740843
IMS_64230941,NPI_55706635
IMS_91575014,NPI_31971430
IMS_80424633,NPI_40127066
IMS_97173541,NPI_61667045
IMS_53717450,NPI_60583546
IMS_82299806,NPI_72166007
IMS_64777229,NPI_51400436
IMS_86053119,NPI_75313597
IMS_43365523,NPI_34782351
IMS_29563342,NPI_58873689
IMS_90688264,NPI_88017958
IMS_24768016,NPI_52357940
IMS_79188227,NPI_67738241
IMS_87413444,NPI_63489963
IMS_95396872,NPI_48742100
IMS_49761424,NPI_50788642
IMS_40200160,NPI_47857189
IMS_64933721,NPI_72231945
IMS_23640335,NPI_87899128
IMS_47582749,NPI_64605627
IMS_26612513,NPI_34053651
IMS_15950347,NPI_62129092
IMS_18081980,NPI_46848230
IMS_99900517,NPI_48491534
IMS_64847018,NPI_98842450
IMS_52842403,NPI_52537738
IMS_62371772,NPI_86000172
IMS_58867561,NPI_74960383
IMS_91201540,NPI_39966490
IMS_88418274,NPI_51359099
IMS_16332536,NPI_94528378
IMS_24209020,NPI_66409346
IMS_70491407,NPI_48442138
IMS_17518925,NPI_44089192
IMS_76948308,NPI_93161085
IMS_37475360,NPI_59187830
IMS_68016818,NPI_90127364
IMS_16493591,NPI_49207770
IMS_83306407,NPI_35183808
IMS_61537693,NPI_87600031
IMS_50179402,NPI_72618822
IMS_75212370,NPI_56141432
IMS_22140438,NPI_98193441
IMS_48144543,NPI_97385855
IMS_32942296,NPI_41057374
IMS_47988526,NPI_44356722
IMS_55495082,NPI_89278773
IMS_58697096,NPI_92681817
IMS_86577135,NPI_71418683
IMS_59126354,NPI_66385900
IMS_92624266,NPI_44196362
IMS_81726883,NPI_76571239
IMS_11132001,NPI_40522307
IMS_44851837,NPI_57375285
IMS_69756496,NPI_91916835
IMS_57812061,NPI_99274273
IMS_83707470,NPI_73113876
IMS_49942436,NPI_34889042
IMS_36442442,NPI_47051514
IMS_78797463,NPI_71037537
IMS_90033796,NPI_69627257
IMS_32938759,NPI_36211179
IMS_49611589,NPI_39948890
IMS_41479588,NPI_34422294
IMS_18007070,NPI_97042052
IMS_85015419,NPI_83937855
IMS_32880665,NPI_73839555
IMS_40971806,NPI_39332292
IMS_91200233,NPI_45882356
IMS_18312967,NPI_70952295
IMS_28299600,NPI_92456359
IMS_51299605,NPI_34504873
IMS_78626749,NPI_62854540
IMS_63196880,NPI_71100331
IMS_41781283,NPI_69457387
IMS_28942399,NPI_51099331
IMS_43552218,NPI_83204133
IMS_15557324,NPI_83170509
IMS_32576781,NPI_87413404
IMS_76629202,NPI_83175301
IMS_64439627,NPI_91210502
IMS_61482523,NPI_42966626
IMS_17690063,NPI_89356691
IMS_30904318,NPI_47442806
IMS_76215906,NPI_52988699
IMS_90606082,NPI_32284213
IMS_98187766,NPI_34083523
IMS_89180268,NPI_95393800
IMS_36818800,NPI_68216310
IMS_92405238,NPI_38475011
IMS_53740210,NPI_71084178
IMS_80626195,NPI_85786590
IMS_97153601,NPI_53927241
IMS_10461723,NPI_31675994
IMS_49215015,NPI_73199381
IMS_19652037,NPI_91368570
IMS_19716122,NPI_65525972
IMS_56941337,NPI_83683709
IMS_98524610,NPI_60161981
IMS_30445235,NPI_86489597
IMS_66373006,NPI_41186516
IMS_30370945,NPI_52287172
IMS_18426392,NPI_96900291
IMS_98497585,NPI_58220743
IMS_10909506,NPI_69288412
IMS_97453844,NPI_47522121
IMS_95215481,NPI_65492921
IMS_71651075,NPI_74557735
IMS_23763987,NPI_37477448
IMS_71620597,NPI_43312978
IMS_32998515,NPI_99885617
IMS_48040234,NPI_37019216
IMS_85421628,NPI_59324227
IMS_34153807,NPI_69448179
IMS_94795146,NPI_84698313
IMS_69424756,NPI_56275186
IMS_77929425,NPI_93098707
IMS_76000370,NPI_33211904
IMS_83774384,NPI_83188850
IMS_24791233,NPI_45182191
IMS_61731699,NPI_33404984
IMS_42621286,NPI_58808823
IMS_16436211,NPI_34887548
IMS_56691606,NPI_50687142
IMS_55826388,NPI_99647129
IMS_88648986,NPI_60342151
IMS_49126025,NPI_62688887
IMS_49612252,NPI_78849562
IMS_49461575,NPI_65023026
IMS_70052215,NPI_49249624
IMS_57897762,NPI_52488472
IMS_50033779,NPI_31303393
IMS_90355399,NPI_79308196
IMS_65608301,NPI_42981875
IMS_80677239,NPI_56058975
IMS_98440087,NPI_45184369
IMS_64802626,NPI_49159566
IMS_77648712,NPI_74426129
IMS_44033394,NPI_88151882
IMS_76272926,NPI_65335601
IMS_17380769,NPI_57415405
IMS_99585094,NPI_74680913
IMS_20619844,NPI_86359388
IMS_98521770,NPI_96129622
IMS_29569502,NPI_52931718
IMS_38500946,NPI_91577511
IMS_10717377,NPI_43120415
IMS_88404485,NPI_51884953
IMS_55015459,NPI_82214979
IMS_72648627,NPI_93922231
IMS_87404997,NPI_81593871
IMS_58947822,NPI_92388510
IMS_78286568,NPI_85163216
IMS_47805971,NPI_33078431
IMS_51561470,NPI_47696413
IMS_32197370,NPI_51901201
IMS_80873216,NPI_33597360
IMS_24347712,NPI_84290641
IMS_78978589,NPI_68289960
IMS_27325849,NPI_75822989
IMS_36718095,NPI_45191220
IMS_87628633,NPI_96068779
IMS_88372338,NPI_48772547
IMS_19513033,NPI_77304346
IMS_49177532,NPI_89656082
IMS_24734497,NPI_35379993
IMS_25869906,NPI_68336536
IMS_32136567,NPI_66353643
IMS_34696409,NPI_71730013
IMS_66958008,NPI_66613275
IMS_74849939,NPI_66295385
IMS_51761242,NPI_59602610
IMS_86242106,NPI_53773287
IMS_74232895,NPI_60215467
IMS_90441877,NPI_97784478
IMS_66508711,NPI_56929583
IMS_35265509,NPI_66481606
IMS_58019760,NPI_87520439
IMS_47283537,NPI_64037386
IMS_92208216,NPI_30766867
IMS_60437817,NPI_95036782
IMS_75959053,NPI_52693873
IMS_54236635,NPI_72806444
IMS_51268125,NPI_50943379
IMS_20687392,NPI_98361595
IMS_54199463,NPI_52762994
IMS_73500377,NPI_72377028
IMS_57332193,NPI_98867814
IMS_76349993,NPI_73271417
IMS_88079635,NPI_95940675
IMS_67219467,NPI_84259022
IMS_60782704,NPI_96755446
IMS_38699657,NPI_32058573
IMS_32214909,NPI_91584362
IMS_67810525,NPI_59990561
IMS_85967797,NPI_90631630
IMS_38636045,NPI_90766454
IMS_93985288,NPI_89774768
IMS_87806737,NPI_85640328
IMS_48803502,NPI_73428095
IMS_85068804,NPI_58117160
IMS_24677475,NPI_88300095
IMS_66957205,NPI_36748755
IMS_45050886,NPI_39004610
IMS_44534049,NPI_70792662
IMS_38016255,NPI_70044743
IMS_67816463,NPI_95341065
IMS_98452543,NPI_52832329
IMS_67321234,NPI_47485428
IMS_46285668,NPI_86158298
IMS_21128551,NPI_70051726
IMS_98631298,NPI_82489999
IMS_53587073,NPI_70865658
IMS_57625200,NPI_99269051
IMS_53922498,NPI_59285538
IMS_45845395,NPI_67794116
IMS_60197014,NPI_49834223
IMS_99427274,NPI_43929151
IMS_56636796,NPI_43063367
IMS_37739212,NPI_88986457
IMS_54075126,NPI_80768203
IMS_94917103,NPI_85359559
IMS_18572964,NPI_86735780
IMS_58060135,NPI_74297397
IMS_93584523,NPI_73157083
IMS_46209559,NPI_34789827
IMS_65902814,NPI_87146661
IMS_82206071,NPI_70439211
IMS_12693374,NPI_46724150
IMS_86992085,NPI_44784226
IMS_54579596,NPI_94520779
IMS_39668613,NPI_50611797
IMS_55352981,NPI_35178506
IMS_74957370,NPI_50913211
IMS_59802033,NPI_62178439
IMS_29509683,NPI_30467279
IMS_27342256,NPI_81646746
IMS_36100787,NPI_48979230
IMS_11007544,NPI_53905537
IMS_40212459,NPI_34991983
IMS_87529119,NPI_69749595
IMS_37596516,NPI_35458763
IMS_54856604,NPI_44697081
IMS_44502995,NPI_40604774
IMS_73637956,NPI_68010235
IMS_69397921,NPI_37972417
IMS_82587142,NPI_81260693
IMS_80483809,NPI_58440381
IMS_53620008,NPI_33948747
IMS_31091908,NPI_43726561
IMS_87977783,NPI_75612097
IMS_45457249,NPI_88774745
IMS_22466315,NPI_89849914
IMS_69558179,NPI_47127603
IMS_15271496,NPI_32730836
IMS_26467813,NPI_87002021
IMS_72973930,NPI_81577663
IMS_19174856,NPI_73397728
IMS_70077572,NPI_90228347
IMS_10616075,NPI_41404674
IMS_86552404,NPI_32246900
IMS_61676280,NPI_86291545
IMS_32330402,NPI_75209224
IMS_96594917,NPI_95878115
IMS_15635828,NPI_75401252
IMS_64499162,NPI_39887763
IMS_47385694,NPI_41811637
IMS_54139555,NPI_95585068
IMS_37013272,NPI_51821009
IMS_10881871,NPI_83451220
IMS_31956679,NPI_99758374
IMS_23517372,NPI_60554737
IMS_45583339,NPI_79205386
IMS_30719796,NPI_63517951
IMS_31299292,NPI_88532027
IMS_89052212,NPI_73704334
IMS_58342731,NPI_73873038
IMS_21149516,NPI_74789086
IMS_62172738,NPI_60944870
IMS_47681819,NPI_59488822
IMS_72523246,NPI_38949522
IMS_52388701,NPI_37629419
IMS_72638548,NPI_74668189
IMS_43515656,NPI_87928929
IMS_27859013,NPI_85025850
IMS_26018696,NPI_52162318
IMS_43235033,NPI_73218454
IMS_23324468,NPI_93587515
IMS_21842193,NPI_71109204
IMS_90045057,NPI_92041396
IMS_59095152,NPI_69822976
IMS_36506604,NPI_40634202
IMS_72933488,NPI_64365653
IMS_61036345,NPI_64394563
IMS_34120441,NPI_32479322
IMS_73195536,NPI_95662076
IMS_48498666,NPI_57592237
IMS_19091875,NPI_54188434
IMS_97453891,NPI_51392550
IMS_67935401,NPI_70055007
IMS_60301942,NPI_89608221
IMS_99041608,NPI_40974051
IMS_13904412,NPI_58991738
IMS_95850862,NPI_86587013
IMS_60148852,NPI_50242831
IMS_32741496,NPI_40912717
IMS_72574686,NPI_88702369
IMS_63482243,NPI_56806409
IMS_87682131,NPI_96702828
IMS_87540873,NPI_96139517
IMS_66126541,NPI_65834083
IMS_77958584,NPI_67902462
IMS_12739406,NPI_94938513
IMS_45143413,NPI_89926825
IMS_88478497,NPI_69540635
IMS_17099835,NPI_46829384
IMS_51140265,NPI_91149492
IMS_61264482,NPI_40366737
IMS_43832570,NPI_37583852
IMS_48383418,NPI_90367123
IMS_28853631,NPI_91777755
IMS_21093992,NPI_86036867
IMS_73754819,NPI_65768039
IMS_73246651,NPI_32130789
IMS_39480690,NPI_73677107
IMS_15309431,NPI_37865946
IMS_96306062,NPI_96664341
IMS_91035079,NPI_34190820
IMS_20148835,NPI_50638573
IMS_22400117,NPI_91950391
IMS_69318314,NPI_61235767
IMS_88938797,NPI_45228143
IMS_96178258,NPI_80226983
IMS_91719825,NPI_78835649
IMS_96073644,NPI_73817366
IMS_11040263,NPI_90750069
IMS_44790547,NPI_79221192
IMS_60557323,NPI_98935934
IMS_83558997,NPI_38554889
IMS_41672135,NPI_69096486
IMS_46153550,NPI_67511711
IMS_37487027,NPI_40940120
IMS_46159421,NPI_57710542
IMS_74415674,NPI_48454736
IMS_65621573,NPI_84343512
IMS_44577131,NPI_39538269
IMS_86606105,NPI_78047917
IMS_86272138,NPI_84511917
IMS_40690100,NPI_48591524
IMS_28796598,NPI_34317218
IMS_12840019,NPI_57407395
IMS_10775482,NPI_77435920
IMS_48183288,NPI_33382057
IMS_10670380,NPI_80454893
IMS_95130028,NPI_56216861
IMS_17211120,NPI_33197610
IMS_14002581,NPI_46229433
IMS_41575254,NPI_79281231
IMS_49762719,NPI_95099527
IMS_71799720,NPI_67161066
IMS_32625415,NPI_57030844
IMS_15460573,NPI_92332152
IMS_57462762,NPI_67894712
IMS_39985963,NPI_83713701
IMS_96864378,NPI_53675061
IMS_64078069,NPI_48016426
IMS_20684170,NPI_76291410
IMS_93072199,NPI_58212971
IMS_53081332,NPI_69173101
IMS_54778111,NPI_72528410
IMS_82245996,NPI_49783921
IMS_35865552,NPI_40106530
IMS_54733748,NPI_78626346
IMS_26277334,NPI_68662426
IMS_57662556,NPI_93628026
IMS_13074904,NPI_44687486
IMS_62645532,NPI_74517364
IMS_49428916,NPI_57958969
IMS_31333745,NPI_73670733
IMS_73203565,NPI_45238096
IMS_63802392,NPI_92409062
IMS_80754805,NPI_54807695
IMS_30308849,NPI_96806429
IMS_94311656,NPI_85134003
IMS_48651153,NPI_34191802
IMS_30493414,NPI_52055718
IMS_88783669,NPI_56789286
IMS_48698415,NPI_85115450
IMS_68513802,NPI_32470647
IMS_47281964,NPI_31208781
IMS_57634671,NPI_82474549
IMS_30043473,NPI_97045632
IMS_23633448,NPI_41380412
IMS_42500253,NPI_98904978
IMS_53095303,NPI_34919043
IMS_41701028,NPI_81357482
IMS_50368550,NPI_44371210
IMS_12179672,NPI_64651989
IMS_56757474,NPI_89296838
IMS_10753034,NPI_55330778
IMS_23022208,NPI_96752259
IMS_47524833,NPI_62017473
IMS_40839304,NPI_63664809
IMS_32564624,NPI_35797314
IMS_81543009,NPI_58865854
IMS_43678964,NPI_74539931
IMS_41863441,NPI_59981004
IMS_35307883,NPI_52426525
IMS_54228370,NPI_66218323
IMS_54725801,NPI_64815296
IMS_13573839,NPI_41369484
IMS_87112397,NPI_30858162
IMS_29474675,NPI_77837689
IMS_90259740,NPI_90701520
IMS_21679522,NPI_66560999
IMS_23093785,NPI_80482742
IMS_84482588,NPI_67811209
IMS_51380039,NPI_45219277
IMS_48689530,NPI_61529721
IMS_19744684,NPI_97945624
IMS_16316940,NPI_35681238
IMS_47139261,NPI_40790340
IMS_51839690,NPI_61817184
IMS_17404529,NPI_68801194
IMS_71974380,NPI_73721751
IMS_74635301,NPI_59313891
IMS_79206254,NPI_81322218
IMS_23126305,NPI_50612518
IMS_33940289,NPI_68037168
IMS_99158980,NPI_74826291
IMS_29419518,NPI_30115567
IMS_74751897,NPI_77663809
IMS_64150623,NPI_36481469
IMS_32844511,NPI_89216618
IMS_29860262,NPI_40628841
IMS_26505451,NPI_58796923
IMS_50595482,NPI_67814545
IMS_45413937,NPI_73699251
IMS_81965336,NPI_88010665
IMS_29698976,NPI_64196932
IMS_13789055,NPI_57394705
IMS_20380544,NPI_87740937
IMS_91237654,NPI_53381443
IMS_36529614,NPI_74717239
IMS_59585340,NPI_94134117
IMS_31432518,NPI_97846169
IMS_70603977,NPI_72799643
IMS_49516411,NPI_43675633
IMS_75362288,NPI_64774272
IMS_26248457,NPI_80149998
IMS_48555777,NPI_31148133
IMS_26491701,NPI_52528553
IMS_87364844,NPI_54843738
IMS_77106904,NPI_52712592
IMS_65005357,NPI_71743977
IMS_57773843,NPI_42051293
IMS_84092811,NPI_70666867
IMS_67902753,NPI_64087721
IMS_66614405,NPI_80195342
IMS_91349694,NPI_52369355
IMS_87774589,NPI_32806474
IMS_54481462,NPI_53743162
IMS_77629137,NPI_48872327
IMS_40720413,NPI_78768910
IMS_66679777,NPI_69289990
IMS_29355285,NPI_65722165
IMS_60611346,NPI_46903047
IMS_63463045,NPI_81234101
IMS_92066927,NPI_99793991
IMS_39449623,NPI_80143732
IMS_85687235,NPI_65788165
IMS_12753518,NPI_49993920
IMS_92999559,NPI_78798628
IMS_65277671,NPI_79904929
IMS_32567151,NPI_36050634
IMS_56607252,NPI_96960528
IMS_86220995,NPI_53140609
IMS_18737717,NPI_98940176
IMS_56238587,NPI_76627692
IMS_82113403,NPI_89985443
IMS_29860275,NPI_63111160
IMS_70561886,NPI_64891258
IMS_20532196,NPI_86966432
IMS_45042794,NPI_76204968
IMS_85525809,NPI_69147316
IMS_55398220,NPI_41444100
IMS_19447861,NPI_37638756
IMS_41145065,NPI_51928682
IMS_55130155,NPI_92732505
IMS_83120071,NPI_33633328
IMS_70718278,NPI_84218969
IMS_63990062,NPI_68579316
IMS_41904682,NPI_63413805
IMS_11980018,NPI_59241471
IMS_58317395,NPI_97717089
IMS_95302952,NPI_71624960
IMS_13867072,NPI_83530193
IMS_76258784,NPI_31713052
IMS_43758983,NPI_76654325
IMS_18446835,NPI_52343263
IMS_95273314,NPI_71901533
IMS_73333519,NPI_31391862
IMS_68761220,NPI_72999809
IMS_56939511,NPI_90308864
IMS_98849981,NPI_39458881
IMS_22923110,NPI_76345690
IMS_44702291,NPI_93338913
IMS_23914553,NPI_64979774
IMS_66630556,NPI_72634786
IMS_52175081,NPI_95195365
IMS_33699637,NPI_72252367
IMS_32131885,NPI_52165648
IMS_75552210,NPI_92632923
IMS_20891218,NPI_62922066
IMS_72245046,NPI_62731860
IMS_62274218,NPI_71374937
IMS_86970942,NPI_64161021
IMS_31929327,NPI_57832700
IMS_74359548,NPI_55290587
IMS_21123275,NPI_40058266
IMS_56928210,NPI_56871324
IMS_29071184,NPI_76669107
IMS_53435045,NPI_49467847
IMS_66707488,NPI_88067608
IMS_34628494,NPI_98336813
IMS_75425699,NPI_90062160
IMS_85071618,NPI_95060209
IMS_19970056,NPI_74698101
IMS_72590808,NPI_60932537
IMS_68139654,NPI_45416863
IMS_18052534,NPI_85470263
IMS_57846068,NPI_62529890
IMS_88517614,NPI_77810719
IMS_75624753,NPI_77982001
IMS_64952897,NPI_92517115
IMS_29645965,NPI_94925649
IMS_12226460,NPI_72960552
IMS_86880413,NPI_64409092
IMS_17661691,NPI_55427816
IMS_71880966,NPI_87492966
IMS_88756591,NPI_49669760
IMS_77818898,NPI_79325276
IMS_86591550,NPI_87966544
IMS_37341401,NPI_44707173
IMS_19655640,NPI_43833111
IMS_26949913,NPI_35269649
IMS_55989039,NPI_98091010
IMS_89338592,NPI_94137292
IMS_45423633,NPI_50456785
IMS_54046155,NPI_77181020
IMS_52107668,NPI_67382344
IMS_96479149,NPI_96606129
IMS_72569535,NPI_92318097
IMS_64913042,NPI_65074989
IMS_46765167,NPI_82654593
IMS_52920156,NPI_86431310
IMS_16242016,NPI_61896910
IMS_78303394,NPI_71324628
IMS_76923898,NPI_42220612
IMS_19003531,NPI_45805670
IMS_42872974,NPI_54679683
IMS_63881114,NPI_73635058
IMS_45626742,NPI_61224804
IMS_41901090,NPI_40579223
IMS_29530548,NPI_34766178
IMS_34318658,NPI_65096750
IMS_10459902,NPI_79511428
IMS_40585101,NPI_74475962
IMS_29515365,NPI_87127473
IMS_73293395,NPI_83176405
IMS_27941635,NPI_65237336
IMS_73861553,NPI_69042865
IMS_83266275,NPI_53707183
IMS_32778566,NPI_79867692
IMS_89896382,NPI_92079838
IMS_16455162,NPI_97973479
IMS_99582644,NPI_97743044
IMS_58474203,NPI_48270296
IMS_30314006,NPI_36760943
IMS_48210182,NPI_82576009
IMS_78918850,NPI_53023356
IMS_78022938,NPI_61894360
IMS_24859433,NPI_64942087
IMS_26237605,NPI_61837774
IMS_39633770,NPI_34839574
IMS_46334911,NPI_80064459
IMS_21594679,NPI_61394507
IMS_81535829,NPI_76204582
IMS_40238116,NPI_90699988
IMS_94313737,NPI_77551760
IMS_53819946,NPI_83331696
IMS_92332068,NPI_82260049
IMS_53054608,NPI_75762408
IMS_90595439,NPI_85217679
IMS_20147883,NPI_52351899
IMS_57548344,NPI_97469085
IMS_31394842,NPI_99260335
IMS_28431864,NPI_62106193
IMS_15544492,NPI_81298190
IMS_87862516,NPI_42078908
IMS_47718685,NPI_35602479
IMS_36093979,NPI_63857516
IMS_41042016,NPI_46073408
IMS_56466618,NPI_41662549
IMS_88805838,NPI_54831921
IMS_32601873,NPI_36940487
IMS_81825951,NPI_38539537
IMS_50249070,NPI_61516404
IMS_58784655,NPI_50520876
IMS_56713704,NPI_59983321
IMS_19782368,NPI_86969025
IMS_64694028,NPI_76260999
IMS_61568538,NPI_81412766
IMS_85360669,NPI_61369498
IMS_11723838,NPI_76739484
IMS_77043921,NPI_59664904
IMS_81537932,NPI_37450401
IMS_65177327,NPI_69641150
IMS_70599357,NPI_46185173
IMS_64242495,NPI_81451452
IMS_93140945,NPI_85444781
IMS_98557715,NPI_63614726
IMS_86297417,NPI_95809407
IMS_83483797,NPI_57298546
IMS_32037231,NPI_69376835
IMS_54605055,NPI_96706330
IMS_60724149,NPI_52232582
IMS_23926561,NPI_62642595
IMS_71091135,NPI_85731891
IMS_79570387,NPI_71976952
IMS_20163627,NPI_30235276
IMS_46808224,NPI_32955684
IMS_32594581,NPI_90826000
IMS_63505237,NPI_58825602
IMS_69228587,NPI_47497038
IMS_48991725,NPI_85080257
IMS_84729298,NPI_46102039
IMS_67284663,NPI_44966481
IMS_94845456,NPI_97814287
IMS_40718218,NPI_59775968
IMS_99700955,NPI_90672578
IMS_15051371,NPI_56532927
IMS_88029294,NPI_38508908
IMS_57587670,NPI_96989717
IMS_27196905,NPI_83841380
IMS_26266789,NPI_79963478
IMS_93318679,NPI_82006243
IMS_16093480,NPI_72941308
IMS_13740844,NPI_95902292
IMS_42726693,NPI_39268443
IMS_91088995,NPI_40244716
IMS_53610473,NPI_40960622
IMS_88623821,NPI_62921427
IMS_86204307,NPI_48475937
IMS_31005891,NPI_73966599
IMS_77626218,NPI_71271568
IMS_17966809,NPI_33634724
IMS_54410565,NPI_73389879
IMS_99888085,NPI_66284466
IMS_42565987,NPI_84017655
IMS_91694617,NPI_68995486
IMS_86019434,NPI_83364791
IMS_62863442,NPI_32316016
IMS_30147064,NPI_74460257
IMS_20731326,NPI_74176694
IMS_24088152,NPI_67469701
IMS_59320628,NPI_64039283
IMS_10938308,NPI_89643963
IMS_27797605,NPI_81520628
IMS_54766036,NPI_68488445
IMS_24890114,NPI_30812904
IMS_72907953,NPI_92450431
IMS_26749694,NPI_65221580
IMS_52791670,NPI_77904220
IMS_58025337,NPI_69213946
IMS_61261184,NPI_92936252
IMS_85829690,NPI_32360724
IMS_28265903,NPI_44262611
IMS_49929533,NPI_44897784
IMS_64642230,NPI_40092964
IMS_66024656,NPI_75992247
IMS_16611011,NPI_80081863
IMS_29716211,NPI_99558453
IMS_66754476,NPI_71115316
IMS_99676768,NPI_47733746
IMS_13461215,NPI_70408742
IMS_93080358,NPI_69684593
IMS_69116885,NPI_63359352
IMS_45020522,NPI_32511720
IMS_67807246,NPI_79383176
IMS_82590441,NPI_41561791
IMS_37514007,NPI_65446699
IMS_28537822,NPI_88188288
IMS_24154036,NPI_55392389
IMS_27759986,NPI_54259432
IMS_83914092,NPI_36769396
IMS_51719908,NPI_38139107
IMS_61232823,NPI_56552947
IMS_46252297,NPI_37643237
IMS_92578878,NPI_73093975
IMS_25544502,NPI_61813585
IMS_72465499,NPI_72385514
IMS_68700586,NPI_55136442
IMS_91969653,NPI_84053284
IMS_89795803,NPI_85508638
IMS_88583494,NPI_47625587
IMS_91374332,NPI_38443269
IMS_22036368,NPI_51229739
IMS_49484243,NPI_74087490
IMS_63832497,NPI_46732292
IMS_80998158,NPI_87172188
IMS_79935423,NPI_55409348
IMS_33849436,NPI_87373214
IMS_29211283,NPI_82224254
IMS_41543954,NPI_84802061
IMS_79342380,NPI_72300082
IMS_44772021,NPI_87037105
IMS_66807087,NPI_62433042
IMS_50137838,NPI_80728551
IMS_39293815,NPI_37744917
IMS_84031018,NPI_46379056
IMS_47744509,NPI_49076665
IMS_43623873,NPI_93422365
IMS_83734102,NPI_34770678
IMS_21403160,NPI_92793779
IMS_70384041,NPI_93379412
IMS_83727675,NPI_62559398
IMS_97292048,NPI_45659849
IMS_34636422,NPI_94904400
IMS_14577924,NPI_51002221
IMS_48212400,NPI_51371530
IMS_23342372,NPI_41096379
IMS_44473725,NPI_47703221
IMS_71539627,NPI_66498882
IMS_20667561,NPI_59801992
IMS_98300647,NPI_71479837
IMS_62925447,NPI_99498383
IMS_48464577,NPI_82021168
IMS_79899165,NPI_30900960
IMS_92079978,NPI_64010521
IMS_81695113,NPI_54516645
IMS_73798723,NPI_43483445
IMS_10277539,NPI_70356481
IMS_67342035,NPI_95978350
IMS_44539400,NPI_95037993
IMS_18171095,NPI_57978903
IMS_59556493,NPI_62621251
IMS_33138749,NPI_55229195
IMS_27739464,NPI_61176564
IMS_87875545,NPI_67455549
IMS_79002067,NPI_38848676
IMS_33054470,NPI_37175884
IMS_63919175,NPI_36043639
IMS_64712117,NPI_37985351
IMS_40287795,NPI_61556979
IMS_35933798,NPI_84365385
IMS_36405469,NPI_58654250
IMS_72829585,NPI_96106435
IMS_38217669,NPI_67295501
IMS_87599416,NPI_96248393
IMS_14974322,NPI_61139293
IMS_18295590,NPI_75798079
IMS_77676471,NPI_41207261
IMS_69627986,NPI_52497048
IMS_25747619,NPI_40552085
IMS_69101888,NPI_99205622
IMS_31685562,NPI_57165460
IMS_65750725,NPI_98752372
IMS_88819096,NPI_42065609
IMS_32999024,NPI_79792562
IMS_38066287,NPI_67942002
IMS_34722742,NPI_92862204
IMS_53845491,NPI_31714738
IMS_34641930,NPI_69557535
IMS_36485096,NPI_64506481
IMS_24717447,NPI_53722919
IMS_61301066,NPI_82245655
IMS_89679728,NPI_37485751
IMS_97211756,NPI_95896535
IMS_45359574,NPI_73963816
IMS_84571347,NPI_72204350
IMS_14448275,NPI_98915326
IMS_96435615,NPI_51308379
IMS_33534798,NPI_60955140
IMS_89061132,NPI_68371990
IMS_52994228,NPI_45015907
IMS_96836667,NPI_99384879
IMS_45274792,NPI_96766478
IMS_53549090,NPI_69197134
IMS_20669999,NPI_71213196
IMS_46027421,NPI_46153816
IMS_69762847,NPI_43885310
IMS_24223981,NPI_46657052
IMS_26073474,NPI_30701078
IMS_78288876,NPI_35234036
IMS_55598547,NPI_99378009
IMS_24604299,NPI_42208665
IMS_26329006,NPI_94003176
IMS_17334740,NPI_89706389
IMS_15915493,NPI_43229098
IMS_46607023,NPI_94463406
IMS_91499871,NPI_42431633
IMS_89920226,NPI_93103863
IMS_50865113,NPI_79489263
IMS_27831480,NPI_50105768
IMS_47531045,NPI_40451390
IMS_42847857,NPI_59378602
IMS_12022592,NPI_31407068
IMS_11489211,NPI_60745036
IMS_59098654,NPI_30122924
IMS_15585738,NPI_63200149
IMS_91309920,NPI_33359437
IMS_44585322,NPI_47658133
IMS_79623927,NPI_93182015
IMS_21531163,NPI_34525551
IMS_84734902,NPI_78560436
IMS_27151470,NPI_54857036
IMS_59142525,NPI_41363547
IMS_39376825,NPI_45043549
IMS_64600907,NPI_46040503
IMS_40285136,NPI_80222514
IMS_98991403,NPI_87529263
IMS_90790003,NPI_48254865
IMS_88372723,NPI_58674252
IMS_78806925,NPI_67883370
IMS_88057260,NPI_63481176
IMS_19366463,NPI_67972503
IMS_65741815,NPI_74792940
IMS_15254762,NPI_44603256
IMS_25738443,NPI_71445652
IMS_61301244,NPI_73639231
IMS_84379691,NPI_94150288
IMS_67949887,NPI_95673924
IMS_58016845,NPI_76051739
IMS_89736585,NPI_82325749
IMS_39901644,NPI_37345722
IMS_73292360,NPI_76701625
IMS_96413401,NPI_76545893
IMS_34874507,NPI_88082057
IMS_68064552,NPI_48604828
IMS_70024169,NPI_79881664
IMS_30909112,NPI_46362956
IMS_65879527,NPI_58385115
IMS_33623002,NPI_55388621
